generation_id,field_name,source_name,source_url,access_date,confidence
BMW_5_G30,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_G30,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_G30,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_G60,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_G60,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_G60,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_G60,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_G60,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_7_E23,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_7_E23,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_7_E23,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_7_E23,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_7_E23,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_7_E32,model_name,BMW Group Classic Historic Archive,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_7_E32,vehicle_type,BMW Group Classic Historic Archive,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_7_E32,production_start,BMW Group Classic Historic Archive,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_7_E32,production_end,BMW Group Classic Historic Archive,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_7_E32,status,BMW Group Classic Historic Archive,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_7_E38,model_name,BMW Group Classic Historic Archive,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_7_E38,vehicle_type,BMW Group Classic Historic Archive,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_7_E38,production_start,BMW Group Classic Historic Archive,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_7_E38,production_end,BMW Group Classic Historic Archive,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_7_E38,status,BMW Group Classic Historic Archive,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_7_E65,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_7_E65,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_7_E65,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_7_E65,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_7_E65,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_7_F01,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_7_F01,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_7_F01,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_7_F01,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_7_F01,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_7_G11,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_7_G11,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_7_G11,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_7_G11,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_7_G11,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_7_G70,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_7_G70,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_7_G70,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_7_G70,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_7_G70,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_E24,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_E24,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_E24,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_E24,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_E24,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_E63,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_E63,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_E63,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_E63,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_E63,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_F12,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_F12,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_F12,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_F12,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_F12,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_G32,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_G32,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_G32,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_G32,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_G32,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_8_E31,model_name,BMW Group Classic Historic Archive,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_8_E31,vehicle_type,BMW Group Classic Historic Archive,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_8_E31,production_start,BMW Group Classic Historic Archive,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_8_E31,production_end,BMW Group Classic Historic Archive,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_8_E31,status,BMW Group Classic Historic Archive,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_8_G15,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_8_G15,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_8_G15,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_8_G15,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_8_G15,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_1_E87,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_1_E87,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_1_E87,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_1_E87,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_1_E87,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_1_F20,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_1_F20,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_1_F20,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_1_F20,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_1_F20,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_1_F40,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_1_F40,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_1_F40,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_1_F40,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_1_F40,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_1_F70,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_1_F70,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_1_F70,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_1_F70,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_1_F70,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_2_F22,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_2_F22,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_2_F22,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_2_F22,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_2_F22,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_2_F45,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_2_F45,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_2_F45,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_2_F45,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_2_F45,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_2_F44,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_2_F44,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_2_F44,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_2_F44,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_2_F44,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_2_G42,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_2_G42,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_2_G42,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_2_G42,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_2_G42,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_2_U06,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_2_U06,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_2_U06,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_2_U06,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_2_U06,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_4_F32,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_4_F32,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_4_F32,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_4_F32,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_4_F32,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_4_G22,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_4_G22,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_4_G22,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_4_G22,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_4_G22,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X1_E84,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X1_E84,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X1_E84,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X1_E84,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X1_E84,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X1_F48,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X1_F48,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X1_F48,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X1_F48,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X1_F48,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X1_U11,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X1_U11,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X1_U11,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X1_U11,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X1_U11,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X2_F39,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X2_F39,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X2_F39,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X2_F39,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X2_F39,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X2_U10,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X2_U10,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X2_U10,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X2_U10,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X2_U10,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X3_E83,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X3_E83,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X3_E83,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X3_E83,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X3_E83,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X3_F25,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X3_F25,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X3_F25,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X3_F25,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X3_F25,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X3_G01,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X3_G01,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X3_G01,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X3_G01,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X3_G01,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X3_G45,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X3_G45,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X3_G45,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X3_G45,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X3_G45,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X4_F26,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X4_F26,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X4_F26,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X4_F26,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X4_F26,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X4_G02,model_name,BMW Group Classic Historic Archive,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_X4_G02,vehicle_type,BMW Group Classic Historic Archive,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_X4_G02,production_start,BMW Group Classic Historic Archive,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_X4_G02,production_end,BMW Group Classic Historic Archive,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_X4_G02,status,BMW Group Classic Historic Archive,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_X5_E53,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X5_E53,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X5_E53,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X5_E53,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X5_E53,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X5_E70,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X5_E70,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X5_E70,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X5_E70,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X5_E70,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X5_F15,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X5_F15,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X5_F15,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X5_F15,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X5_F15,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X5_G05,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X5_G05,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X5_G05,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X5_G05,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X5_G05,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X6_E71,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X6_E71,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X6_E71,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X6_E71,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X6_E71,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X6_F16,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X6_F16,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X6_F16,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X6_F16,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X6_F16,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X6_G06,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X6_G06,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X6_G06,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X6_G06,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X6_G06,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X7_G07,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X7_G07,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X7_G07,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X7_G07,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_X7_G07,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_XM_G09,model_name,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_XM_G09,vehicle_type,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_XM_G09,production_start,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_XM_G09,production_end,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_XM_G09,status,BMW Group Corporate Communications & Technical Data Archive,https://www.press.bmwgroup.com,2026-08-22,High
BMW_Z1_E30Z,model_name,BMW Group Classic Historic Archive,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
