generation_id,year,month,source_name,source_url,access_date,confidence
BMW_3_E36,1995,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_3_E36,1996,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_3_E36,1997,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_3_E36,1998,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_3_E36,1999,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_3_E36,2000,,BMW Group Annual Report 2000 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_3_E46,1997,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_3_E46,1998,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_3_E46,1999,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_3_E46,2000,,BMW Group Annual Report 2000 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_3_E46,2001,,BMW Group Annual Report 2001 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_3_E46,2002,,BMW Group Annual Report 2002 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_3_E46,2003,,BMW Group Annual Report 2003 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_3_E46,2004,,BMW Group Annual Report 2004 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_3_E46,2005,,BMW Group Annual Report 2005 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_3_E46,2006,,BMW Group Annual Report 2006 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_3_E90,2005,,BMW Group Annual Report 2005 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_3_E90,2006,,BMW Group Annual Report 2006 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_3_E90,2007,,BMW Group Annual Report 2007 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_3_E90,2008,,BMW Group Annual Report 2008 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_3_E90,2009,,BMW Group Annual Report 2009 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_3_E90,2010,,BMW Group Annual Report 2010 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_3_E90,2011,,BMW Group Annual Report 2011 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_3_E90,2012,,BMW Group Annual Report 2012 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_3_E90,2013,,BMW Group Annual Report 2013 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_3_F30,2011,,BMW Group Annual Report 2011 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_3_F30,2012,,BMW Group Annual Report 2012 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_3_F30,2013,,BMW Group Annual Report 2013 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_3_F30,2014,,BMW Group Annual Report 2014 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_3_F30,2015,,BMW Group Annual Report 2015 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_3_F30,2016,,BMW Group Annual Report 2016 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_3_F30,2017,,BMW Group Annual Report 2017 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_3_F30,2018,,BMW Group Annual Report 2018 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_3_F30,2019,,BMW Group Annual Report 2019 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_3_G20,2018,,BMW Group Annual Report 2018 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_3_G20,2019,,BMW Group Annual Report 2019 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_3_G20,2020,,BMW Group Annual Report 2020 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_3_G20,2021,,BMW Group Annual Report 2021 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_3_G20,2022,,BMW Group Annual Report 2022 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_3_G20,2023,,BMW Group Annual Report 2023 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_3_G20,2024,1,BMW Group Monthly Delivery Disclosures,https://www.press.bmwgroup.com,2026-08-22,High
BMW_3_G20,2024,2,BMW Group Monthly Delivery Disclosures,https://www.press.bmwgroup.com,2026-08-22,High
BMW_3_G20,2024,3,BMW Group Monthly Delivery Disclosures,https://www.press.bmwgroup.com,2026-08-22,High
BMW_3_G20,2024,4,BMW Group Monthly Delivery Disclosures,https://www.press.bmwgroup.com,2026-08-22,High
BMW_3_G20,2024,5,BMW Group Monthly Delivery Disclosures,https://www.press.bmwgroup.com,2026-08-22,High
BMW_3_G20,2024,6,BMW Group Monthly Delivery Disclosures,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_E12,1972,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E12,1973,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E12,1974,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E12,1975,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E12,1976,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E12,1977,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E12,1978,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E12,1979,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E12,1980,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E12,1981,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E28,1981,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E28,1982,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E28,1983,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E28,1984,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E28,1985,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E28,1986,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E28,1987,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E28,1988,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E34,1987,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E34,1988,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E34,1989,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E34,1990,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E34,1991,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E34,1992,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E34,1993,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E34,1994,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E34,1995,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E34,1996,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E39,1995,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E39,1996,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E39,1997,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E39,1998,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E39,1999,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_5_E39,2000,,BMW Group Annual Report 2000 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_5_E39,2001,,BMW Group Annual Report 2001 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_5_E39,2002,,BMW Group Annual Report 2002 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_5_E39,2003,,BMW Group Annual Report 2003 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_5_E39,2004,,BMW Group Annual Report 2004 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_5_E60,2003,,BMW Group Annual Report 2003 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_5_E60,2004,,BMW Group Annual Report 2004 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_5_E60,2005,,BMW Group Annual Report 2005 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_5_E60,2006,,BMW Group Annual Report 2006 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_5_E60,2007,,BMW Group Annual Report 2007 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_5_E60,2008,,BMW Group Annual Report 2008 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_5_E60,2009,,BMW Group Annual Report 2009 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_5_E60,2010,,BMW Group Annual Report 2010 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_5_F10,2010,,BMW Group Annual Report 2010 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_5_F10,2011,,BMW Group Annual Report 2011 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_5_F10,2012,,BMW Group Annual Report 2012 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_5_F10,2013,,BMW Group Annual Report 2013 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_5_F10,2014,,BMW Group Annual Report 2014 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_5_F10,2015,,BMW Group Annual Report 2015 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_5_F10,2016,,BMW Group Annual Report 2016 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_5_F10,2017,,BMW Group Annual Report 2017 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_5_G30,2017,,BMW Group Annual Report 2017 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_5_G30,2018,,BMW Group Annual Report 2018 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_5_G30,2019,,BMW Group Annual Report 2019 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_5_G30,2020,,BMW Group Annual Report 2020 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_5_G30,2021,,BMW Group Annual Report 2021 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_5_G30,2022,,BMW Group Annual Report 2022 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_5_G30,2023,,BMW Group Annual Report 2023 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_5_G60,2023,,BMW Group Annual Report 2023 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_5_G60,2024,1,BMW Group Monthly Delivery Disclosures,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_G60,2024,2,BMW Group Monthly Delivery Disclosures,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_G60,2024,3,BMW Group Monthly Delivery Disclosures,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_G60,2024,4,BMW Group Monthly Delivery Disclosures,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_G60,2024,5,BMW Group Monthly Delivery Disclosures,https://www.press.bmwgroup.com,2026-08-22,High
BMW_5_G60,2024,6,BMW Group Monthly Delivery Disclosures,https://www.press.bmwgroup.com,2026-08-22,High
BMW_7_E23,1977,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_7_E23,1978,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_7_E23,1979,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_7_E23,1980,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_7_E23,1981,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_7_E23,1982,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_7_E23,1983,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_7_E23,1984,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_7_E23,1985,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_7_E23,1986,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_7_E32,1986,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_7_E32,1987,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_7_E32,1988,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_7_E32,1989,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_7_E32,1990,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_7_E32,1991,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_7_E32,1992,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_7_E32,1993,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_7_E32,1994,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_7_E38,1994,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_7_E38,1995,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_7_E38,1996,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_7_E38,1997,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_7_E38,1998,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_7_E38,1999,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
BMW_7_E38,2000,,BMW Group Annual Report 2000 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_7_E38,2001,,BMW Group Annual Report 2001 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_7_E65,2001,,BMW Group Annual Report 2001 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_7_E65,2002,,BMW Group Annual Report 2002 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_7_E65,2003,,BMW Group Annual Report 2003 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_7_E65,2004,,BMW Group Annual Report 2004 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_7_E65,2005,,BMW Group Annual Report 2005 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_7_E65,2006,,BMW Group Annual Report 2006 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_7_E65,2007,,BMW Group Annual Report 2007 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_7_E65,2008,,BMW Group Annual Report 2008 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_7_F01,2008,,BMW Group Annual Report 2008 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_7_F01,2009,,BMW Group Annual Report 2009 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_7_F01,2010,,BMW Group Annual Report 2010 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_7_F01,2011,,BMW Group Annual Report 2011 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_7_F01,2012,,BMW Group Annual Report 2012 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_7_F01,2013,,BMW Group Annual Report 2013 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_7_F01,2014,,BMW Group Annual Report 2014 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_7_F01,2015,,BMW Group Annual Report 2015 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_7_G11,2015,,BMW Group Annual Report 2015 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_7_G11,2016,,BMW Group Annual Report 2016 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_7_G11,2017,,BMW Group Annual Report 2017 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_7_G11,2018,,BMW Group Annual Report 2018 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_7_G11,2019,,BMW Group Annual Report 2019 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_7_G11,2020,,BMW Group Annual Report 2020 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_7_G11,2021,,BMW Group Annual Report 2021 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_7_G11,2022,,BMW Group Annual Report 2022 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_7_G70,2022,,BMW Group Annual Report 2022 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_7_G70,2023,,BMW Group Annual Report 2023 — Deliveries of BMW Vehicles by Model,https://www.bmwgroup.com/en/investor-relations/company-reports.html,2026-08-22,High
BMW_7_G70,2024,1,BMW Group Monthly Delivery Disclosures,https://www.press.bmwgroup.com,2026-08-22,High
BMW_7_G70,2024,2,BMW Group Monthly Delivery Disclosures,https://www.press.bmwgroup.com,2026-08-22,High
BMW_7_G70,2024,3,BMW Group Monthly Delivery Disclosures,https://www.press.bmwgroup.com,2026-08-22,High
BMW_7_G70,2024,4,BMW Group Monthly Delivery Disclosures,https://www.press.bmwgroup.com,2026-08-22,High
BMW_7_G70,2024,5,BMW Group Monthly Delivery Disclosures,https://www.press.bmwgroup.com,2026-08-22,High
BMW_7_G70,2024,6,BMW Group Monthly Delivery Disclosures,https://www.press.bmwgroup.com,2026-08-22,High
BMW_6_E24,1976,,BMW Group Classic Production Archive & Cumulative Series Statistics,https://www.bmwgroup-classic.com/en/history/historic-modeloverview-bmw.html,2026-08-22,High
